,alpha,dtfact,dtheta,t,turn
515,7000.0,2000.0,0.621011245129,795.660272748,9
516,7000.0,2000.0,0.686740067673,884.06645457,10
517,7000.0,5000.0,0.00261794148892,0.000412121212121,0
518,7000.0,5000.0,0.0709656828675,88.4070060608,1
519,7000.0,5000.0,0.139313424113,176.813599997,2
520,7000.0,5000.0,0.207661165307,265.22019393,3
521,7000.0,5000.0,0.274699935681,353.626581803,4
522,7000.0,5000.0,0.34304767679,442.033175737,5
523,7000.0,5000.0,0.41139541788,530.43976967,6
524,7000.0,5000.0,0.479743158931,618.846363604,7
525,7000.0,5000.0,0.546781929217,707.252751477,8
526,7000.0,5000.0,0.615129670246,795.65934541,9
527,7000.0,5000.0,0.683477411282,884.065939343,10
528,8000.0,100.0,0.130897203074,0.0206060606061,0
529,8000.0,100.0,0.235979100519,88.4206060606,1
530,8000.0,100.0,0.341060997895,176.820606061,2
531,8000.0,100.0,0.380694260643,265.21030303,3
532,8000.0,100.0,0.485776158316,353.61030303,4
533,8000.0,100.0,0.525409420895,442.0,5
534,8000.0,100.0,0.630491318543,530.4,6
535,8000.0,100.0,0.670124581424,618.789696969,7
536,8000.0,100.0,0.775206478705,707.189696969,8
537,8000.0,100.0,0.880288376263,795.589696969,9
538,8000.0,100.0,0.919921638905,883.979393939,10
539,8000.0,200.0,0.0654485543744,0.010303030303,0
540,8000.0,200.0,0.170879432208,88.4103030303,1
541,8000.0,200.0,0.243586028744,176.805151515,2
542,8000.0,200.0,0.316292625259,265.2,3
543,8000.0,200.0,0.388999221762,353.594848485,4
544,8000.0,200.0,0.461705818253,441.989696969,5
545,8000.0,200.0,0.534412414774,530.384545454,6
546,8000.0,200.0,0.607119011332,618.779393939,7
547,8000.0,200.0,0.71254988919,707.179393939,8
548,8000.0,200.0,0.785256485721,795.574242424,9
549,8000.0,200.0,0.857963082237,883.969090908,10
550,8000.0,500.0,0.026179416465,0.00412121212121,0
551,8000.0,500.0,0.105528591712,88.4,1
552,8000.0,500.0,0.184877766986,176.795878788,2
553,8000.0,500.0,0.264226942272,265.191757576,3
554,8000.0,500.0,0.343576117525,353.587636363,4
555,8000.0,500.0,0.422925292794,441.98351515,5
556,8000.0,500.0,0.502274468078,530.379393936,6
557,8000.0,500.0,0.581623643364,618.775272723,7
558,8000.0,500.0,0.647883110172,707.169090904,8
559,8000.0,500.0,0.727232285457,795.564969691,9
560,8000.0,500.0,0.806581460771,883.960848478,10
561,8000.0,1000.0,0.0130897078617,0.00206060606061,0
562,8000.0,1000.0,0.0924528434408,88.397939394,1
563,8000.0,1000.0,0.171815979009,176.793818181,2
564,8000.0,1000.0,0.251179114614,265.189696968,3
565,8000.0,1000.0,0.32399739627,353.584545452,4
566,8000.0,1000.0,0.403360531898,441.980424239,5
567,8000.0,1000.0,0.482723667517,530.376303027,6
568,8000.0,1000.0,0.562086803122,618.772181818,7
569,8000.0,1000.0,0.634905084787,707.167030307,8
570,8000.0,1000.0,0.714268220371,795.562909099,9
571,8000.0,1000.0,0.793631355918,883.95878789,10
572,8000.0,2000.0,0.00654485392019,0.0010303030303,0
573,8000.0,2000.0,0.0859114795331,88.3969090907,1
574,8000.0,2000.0,0.162005678246,176.792272726,2
575,8000.0,2000.0,0.241372303924,265.188151513,3
576,8000.0,2000.0,0.317466502679,353.583515154,4
577,8000.0,2000.0,0.396833128325,441.979393945,5
578,8000.0,2000.0,0.472927326967,530.374757585,6
579,8000.0,2000.0,0.552293952552,618.770636377,7
580,8000.0,2000.0,0.628388151166,707.166000017,8
581,8000.0,2000.0,0.707754776731,795.561878809,9
582,8000.0,2000.0,0.783848975318,883.957242449,10
583,8000.0,5000.0,0.00261794148892,0.000412121212121,0
584,8000.0,5000.0,0.080676573605,88.3960848486,1
585,8000.0,5000.0,0.158735205635,176.791757573,2
586,8000.0,5000.0,0.236793837672,265.187430294,3
587,8000.0,5000.0,0.313543498946,353.582896955,4
588,8000.0,5000.0,0.391602130973,441.978569676,5
589,8000.0,5000.0,0.469660763078,530.374242397,6
590,8000.0,5000.0,0.547719395181,618.769915119,7
591,8000.0,5000.0,0.624469056462,707.16538178,8
592,8000.0,5000.0,0.702527688491,795.561054501,9
593,8000.0,5000.0,0.780586320584,883.956727222,10
594,9000.0,100.0,0.130897203099,0.0206060606061,0
595,9000.0,100.0,0.249603449472,88.4103030303,1
596,9000.0,100.0,0.302861061132,176.78969697,2
597,9000.0,100.0,0.421567307389,265.179393939,3
598,9000.0,100.0,0.474824919189,353.558787879,4
599,9000.0,100.0,0.59353116531,441.948484848,5
600,9000.0,100.0,0.712237411526,530.338181818,6
601,9000.0,100.0,0.765495023244,618.717575757,7
602,9000.0,100.0,0.884201269597,707.107272727,8
603,9000.0,100.0,0.937458881215,795.486666666,9
604,9000.0,100.0,1.05616512768,883.876363636,10
605,9000.0,200.0,0.0654485543799,0.010303030303,0
606,9000.0,200.0,0.151779471468,88.3948484848,1
607,9000.0,200.0,0.238110388572,176.779393939,2
608,9000.0,200.0,0.357165586949,265.169090909,3
609,9000.0,200.0,0.44349650404,353.553636363,4
610,9000.0,200.0,0.529827421135,441.938181818,5
611,9000.0,200.0,0.616158338208,530.322727272,6
612,9000.0,200.0,0.702489255274,618.707272727,7
613,9000.0,200.0,0.788820172351,707.091818181,8
614,9000.0,200.0,0.875151089432,795.476363636,9
615,9000.0,200.0,0.961482006512,883.86090909,10
616,9000.0,500.0,0.026179416465,0.00412121212121,0
617,9000.0,500.0,0.119152904308,88.3896969697,1
618,9000.0,500.0,0.212126392128,176.775272727,2
619,9000.0,500.0,0.292010171455,265.158787879,3
620,9000.0,500.0,0.384983659276,353.544363636,4
621,9000.0,500.0,0.464867438601,441.927878786,5
622,9000.0,500.0,0.557840926456,530.313454542,6
623,9000.0,500.0,0.63772470581,618.696969693,7
624,9000.0,500.0,0.730698193685,707.082545449,8
625,9000.0,500.0,0.82367168155,795.468121206,9
626,9000.0,500.0,0.903555460921,883.851636356,10
627,9000.0,1000.0,0.0130897078617,0.00206060606061,0
628,9000.0,1000.0,0.106077154909,88.3876363637,1
629,9000.0,1000.0,0.192519748031,176.772181818,2
630,9000.0,1000.0,0.278962341166,265.156727271,3
631,9000.0,1000.0,0.36540493431,353.541272725,4
632,9000.0,1000.0,0.451847527494,441.925818178,5
633,9000.0,1000.0,0.53829012066,530.310363633,6
634,9000.0,1000.0,0.624732713828,618.694909091,7
635,9000.0,1000.0,0.717720161006,707.080484852,8
636,9000.0,1000.0,0.804162754214,795.465030311,9
637,9000.0,1000.0,0.89060534744,883.849575769,10
638,9000.0,2000.0,0.00654485392019,0.0010303030303,0
639,9000.0,2000.0,0.0962633638172,88.3860909089,1
640,9000.0,2000.0,0.182709446841,176.770636362,2
641,9000.0,2000.0,0.26915552985,265.155181816,3
642,9000.0,2000.0,0.358874039779,353.540242426,4
643,9000.0,2000.0,0.445320122813,441.924787885,5
644,9000.0,2000.0,0.531766205804,530.309333343,6
645,9000.0,2000.0,0.621484715705,618.694393953,7
646,9000.0,2000.0,0.70793079871,707.078939411,8
647,9000.0,2000.0,0.794376881755,795.46348487,9
648,9000.0,2000.0,0.880822964819,883.848030328,10
649,9000.0,5000.0,0.00261794148892,0.000412121212121,0
650,9000.0,5000.0,0.0903739723701,88.3851636365,1
651,9000.0,5000.0,0.178130003139,176.769915148,2
652,9000.0,5000.0,0.265886033907,265.154666658,3
653,9000.0,5000.0,0.352333093803,353.539212106,4
654,9000.0,5000.0,0.440089124449,441.923963616,5
655,9000.0,5000.0,0.527845155096,530.308715125,6
656,9000.0,5000.0,0.615601185612,618.693466634,7
657,9000.0,5000.0,0.70335721614,707.078218143,8
658,9000.0,5000.0,0.789804275882,795.462763592,9
659,9000.0,5000.0,0.877560306361,883.847515101,10
660,10000.0,100.0,0.130897203121,0.0206060606061,0
661,10000.0,100.0,0.263214310647,88.4,1
662,10000.0,100.0,0.330082783166,176.769090909,2
663,10000.0,100.0,0.462399890806,265.148484848,3
664,10000.0,100.0,0.529268363264,353.517575757,4
665,10000.0,100.0,0.661585470931,441.896969697,5
666,10000.0,100.0,0.728453943406,530.266060606,6
667,10000.0,100.0,0.860771051027,618.645454545,7
668,10000.0,100.0,0.927639523608,707.014545454,8
669,10000.0,100.0,1.05995663106,795.393939393,9
670,10000.0,100.0,1.1268251038,883.763030302,10
671,10000.0,200.0,0.0654485543799,0.010303030303,0
672,10000.0,200.0,0.165390304254,88.3845454545,1
673,10000.0,200.0,0.265332054141,176.758787879,2
674,10000.0,200.0,0.365273804028,265.133030303,3
675,10000.0,200.0,0.4652155539,353.507272727,4
676,10000.0,200.0,0.565157303771,441.881515151,5
677,10000.0,200.0,0.665099053637,530.255757575,6
678,10000.0,200.0,0.765040803508,618.63,7
679,10000.0,200.0,0.864982553379,707.004242424,8
680,10000.0,200.0,0.964924303237,795.378484848,9
681,10000.0,200.0,1.0648660531,883.752727272,10
682,10000.0,500.0,0.026179416465,0.00412121212121,0
683,10000.0,500.0,0.132763729188,88.3793939394,1
684,10000.0,500.0,0.226258333401,176.752606061,2
685,10000.0,500.0,0.319752937607,265.125818182,3
686,10000.0,500.0,0.426337250303,353.501090908,4
687,10000.0,500.0,0.519831854501,441.874303028,5
688,10000.0,500.0,0.6133264587,530.247515149,6
689,10000.0,500.0,0.706821062913,618.620727269,7
690,10000.0,500.0,0.813405375629,706.995999995,8
691,10000.0,500.0,0.906899979874,795.369212115,9
692,10000.0,500.0,1.00039458415,883.742424235,10
693,10000.0,1000.0,0.0130897078617,0.00206060606061,0
694,10000.0,1000.0,0.113143124682,88.3763030304,1
695,10000.0,1000.0,0.213196541512,176.750545454,2
696,10000.0,1000.0,0.306705104335,265.123757574,3
697,10000.0,1000.0,0.406758521113,353.497999997,4
698,10000.0,1000.0,0.500267083858,441.871212118,5
699,10000.0,1000.0,0.600320500486,530.245454542,6
700,10000.0,1000.0,0.693829063148,618.618666667,7
701,10000.0,1000.0,0.793882479769,706.992909095,8
702,10000.0,1000.0,0.887391042399,795.36612122,9
703,10000.0,1000.0,0.987444458996,883.740363648,10
704,10000.0,2000.0,0.00654485392019,0.0010303030303,0
705,10000.0,2000.0,0.106601760273,88.3752727271,1
706,10000.0,2000.0,0.20338623968,176.748999999,2
707,10000.0,2000.0,0.300170719051,265.122727271,3
708,10000.0,2000.0,0.396955198421,353.496454547,4
709,10000.0,2000.0,0.493739677756,441.870181824,5
710,10000.0,2000.0,0.590524157162,530.243909101,6
711,10000.0,2000.0,0.687308636576,618.617636377,7
712,10000.0,2000.0,0.78409311591,706.991363654,8
713,10000.0,2000.0,0.880877595185,795.36509093,9
714,10000.0,2000.0,0.980934501341,883.739333358,10
715,10000.0,5000.0,0.00261794148892,0.000412121212121,0
716,10000.0,5000.0,0.100057883535,88.3742424244,1
717,10000.0,5000.0,0.1974978255,176.748072724,2
718,10000.0,5000.0,0.294937767606,265.121903021,3
719,10000.0,5000.0,0.3923777098,353.495733318,4
720,10000.0,5000.0,0.488508681201,441.869357555,5
721,10000.0,5000.0,0.585948623415,530.243187852,6
722,10000.0,5000.0,0.683388565615,618.617018149,7
723,10000.0,5000.0,0.780828507892,706.990848446,8
724,10000.0,5000.0,0.878268450214,795.364678743,9
725,10000.0,5000.0,0.974399421745,883.73830298,10
