TM,alpha,angles,avg,beta,dt,std
85.72308965294198,0.0,"[ 5.66935174  6.32311953  5.66935176  6.32311948  5.66935184  6.32311935
  5.66935198  6.32311916  5.66935217  5.66935198]",5.93085889912684,600000.0,0.10298304859796423,0.3202793410646358
82.19077108603281,600000.0,"[ 5.7855041   5.78550418  5.78550433  6.439284    5.78550423  5.78550412
  5.78550407  5.78550407  5.78550413  5.78550424]",5.850882147216438,0.0,0.10298304859796423,0.1961339511712092
85.32145576341003,0.0,"[ 6.68648066  7.34025128  6.68648069  7.34025126  6.68648072  7.34025122
  6.68648076  7.34025118  6.6864808   7.34025114]",7.013365973046914,700000.0,0.10298304859796423,0.3268852442482918
81.25362534379161,700000.0,"[ 6.88867688  6.88867688  6.88867688  6.88867688  6.88867688  6.88867688
  6.88867689  6.88867689  6.88867689  6.88867689]",6.888676884321138,0.0,0.10298304859796423,1.7581680745190807e-09
84.91982187387808,0.0,"[ 8.35045805  7.69668485  8.3504584   7.69668459  8.35045843  7.69668476
  8.35045815  8.35045831  7.69668463  8.35045845]",8.088948862872746,800000.0,0.10298304859796423,0.3202823410452546
80.33707621126999,800000.0,"[ 7.88689399  7.88689399  7.88689399  7.88689399  7.88689399  7.886894
  7.886894    7.886894    8.54068615  7.886894  ]",7.95227321033362,0.0,0.10298304859796423,0.19613764668214667
84.51818798434614,0.0,"[ 9.35430829  8.70053136  9.35430813  9.35430836  8.70053152  9.35430792
  9.35430836  9.35430813  8.70053136  9.35430829]",9.158175170865993,900000.0,0.10298304859796423,0.29959816672421063
79.42052707874838,900000.0,"[ 8.78325302  8.78325279  8.78325275  8.78325291  9.4370524   8.78325294
  8.78325276  8.78325277  8.78325298  9.43705238]",8.914012770966268,0.0,0.10298304859796423,0.2615198099841187
84.126852399674,0.0,"[ 10.35237821  10.35237817  10.35237804   9.69859802  10.35237794
  10.35237812  10.3523782   10.3523782   10.35237811  10.35237792]",10.287000091964575,1000000.0,0.10298304859796423,0.19613402498366114
78.52457455594634,1000000.0,"[  9.58075228  10.2345598    9.58075241  10.23455962  10.23455964
   9.58075239  10.23455981   9.58075228  10.2345598    9.58075241]",9.907656042966206,0.0,0.10298304859796423,0.3269036888086657
88.24308485224992,0.0,"[ 0.02459208  0.02459208  0.04077358  0.02459208  0.02459208  0.04077358
  0.02459208  0.04077358  0.02459208  0.02459208]",0.029446533682511423,0.0,0.010298304859796423,0.007415294047933687
88.24308485224992,0.0,"[ 0.02459208  0.02459208  0.04077358  0.02459208  0.02459208  0.04077358
  0.02459208  0.04077358  0.02459208  0.02459208]",0.029446533682511423,0.0,0.010298304859796423,0.007415294047933687
88.19983197183869,0.0,"[ 0.13207653  0.06671086  0.13207653  0.06671086  0.13207653  0.06671086
  0.13207653  0.06671086  0.06671086  0.13207653]",0.09939369436432437,10000.0,0.010298304859796423,0.03268283344979307
88.13598248170783,10000.0,"[ 0.14536263  0.07999696  0.07999696  0.07999696  0.14536263  0.07999696
  0.07999696  0.07999696  0.14536263  0.07999696]",0.09960666267605787,0.0,0.010298304859796423,0.029954311667857232
88.15657909142746,0.0,"[ 0.23945472  0.17408905  0.17408905  0.17408906  0.23945472  0.17408905
  0.17408905  0.23945472  0.17408906  0.17408905]",0.19369875501228057,20000.0,0.010298304859796423,0.029954311687162116
88.02888011116575,20000.0,"[ 0.19947402  0.19947402  0.19947402  0.19947402  0.19947402  0.19947402
  0.19947402  0.13410835  0.19947402  0.19947402]",0.19293745203357257,0.0,0.010298304859796423,0.019609700128614512
88.11332621101624,0.0,"[ 0.34672718  0.28136152  0.28136152  0.28136152  0.28136152  0.28136152
  0.28136152  0.28136152  0.28136152  0.28136152]",0.28789808228450137,30000.0,0.010298304859796423,0.019609700095291466
87.92280757110964,30000.0,"[ 0.31766155  0.31766155  0.25229589  0.31766155  0.25229589  0.31766155
  0.25229589  0.31766155  0.25229589  0.31766155]",0.29151528757852885,0.0,0.010298304859796423,0.032022506559488004
88.07110316109099,0.0,"[ 0.38852876  0.38852876  0.38852876  0.38852876  0.38852876  0.38852876
  0.38852876  0.38852876  0.38852876  0.38852876]",0.3885287593563873,40000.0,0.010298304859796423,4.676224596852037e-11
87.81673503105353,40000.0,"[ 0.43456353  0.36919786  0.36919786  0.36919786  0.43456352  0.36919786
  0.36919786  0.36919786  0.36919786  0.43456353]",0.3888075573691959,0.0,0.010298304859796423,0.029954312164297593
88.02785028067976,0.0,"[ 0.4955913   0.4955913   0.4955913   0.43022564  0.4955913   0.4955913
  0.4955913   0.4955913   0.43022564  0.4955913 ]",0.4825181698774023,50000.0,0.010298304859796423,0.026146267034311957
87.71066249099742,50000.0,"[ 0.4848182  0.4848182  0.4848182  0.4848182  0.4848182  0.4848182
  0.4848182  0.4848182  0.4848182  0.4848182]",0.4848182024639317,0.0,0.010298304859796423,6.978387795742636e-11
87.98459740026854,0.0,"[ 0.60254967  0.60254967  0.537184    0.60254967  0.537184    0.60254967
  0.60254967  0.537184    0.60254967  0.537184  ]",0.5764033980961695,60000.0,0.010298304859796423,0.03202250670921041
87.60458995094132,60000.0,"[ 0.59916085  0.59916085  0.53379518  0.59916085  0.59916085  0.53379518
  0.59916085  0.59916085  0.53379518  0.59916085]",0.5795511501354811,0.0,0.010298304859796423,0.02995431259797739
87.94237435034329,0.0,"[ 0.70940436  0.64403869  0.70940436  0.64403869  0.70940436  0.64403869
  0.70940436  0.6440387   0.64403869  0.70940436]",0.6767215289940499,70000.0,0.010298304859796423,0.03268283414148091
87.49851741088521,70000.0,"[ 0.71222972  0.64686405  0.71222972  0.64686405  0.64686405  0.71222972
  0.64686405  0.64686405  0.71222972  0.64686405]",0.6730103139859901,0.0,0.010298304859796423,0.03202250733636379
87.89912146993206,0.0,"[ 0.81615592  0.75079025  0.75079025  0.81615592  0.75079025  0.75079025
  0.75079025  0.81615592  0.75079025  0.75079025]",0.7703999476098878,80000.0,0.010298304859796423,0.029954312366894408
87.39347470131509,80000.0,"[ 0.8240287   0.75866303  0.75866303  0.75866303  0.75866303  0.75866303
  0.75866303  0.8240287   0.75866303  0.75866303]",0.7717361611022124,0.0,0.010298304859796423,0.026146267799283522
87.85689842000681,0.0,"[ 0.92280484  0.85743917  0.85743917  0.85743917  0.85743917  0.85743917
  0.85743917  0.85743917  0.92280484  0.85743917]",0.8705123067992296,90000.0,0.010298304859796423,0.026146267374395318
